Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, INR",Conversions,"Total conversion value, INR",Likes (Reactions),Shares,Comments
Winter,1/6/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1644,1.9%,32,128,4048,2,16297,50,30,17
Winter,1/7/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1817,1.4%,25,134,3324,0,0,36,18,8
Winter,1/8/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1857,1.9%,35,124,4339,0,0,42,12,12
Winter,1/9/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1492,1.6%,23,36,823,2,1404,63,25,12
Winter,1/10/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1917,1.7%,33,44,1435,2,1899,43,32,11
Winter,1/11/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1258,2.0%,25,19,463,1,10114,86,25,0
Winter,1/12/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1534,1.3%,21,115,2358,1,3798,56,9,9
Winter,1/13/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1622,1.9%,31,107,3326,1,10287,65,19,12
Winter,1/14/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1953,2.0%,39,125,4892,4,743,94,31,9
Winter,1/15/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1571,1.9%,30,97,2908,2,2064,62,5,17
Winter,1/16/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1368,1.9%,26,53,1388,0,0,66,20,11
Winter,1/17/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1712,1.5%,25,87,2175,1,12541,67,23,11
Winter,1/18/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1465,1.5%,22,43,935,3,413,76,22,5
Winter,1/19/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1903,1.6%,31,84,2592,2,2807,34,7,9
Winter,1/20/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1896,1.5%,28,28,788,0,0,42,5,15
Winter,1/21/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2263,1.6%,36,75,2739,1,3055,46,28,17
Winter,1/22/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2353,1.9%,44,125,5425,1,1486,62,29,17
Winter,1/23/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1559,1.7%,27,67,1793,2,6126,40,10,14
Winter,1/24/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1559,1.9%,30,77,2309,0,0,47,36,12
Winter,1/25/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2012,2.0%,40,44,1734,0,0,68,30,5
Winter,1/26/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2174,1.6%,35,141,4889,1,908,39,20,5
Winter,1/27/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1819,2.0%,35,59,2105,2,3641,55,30,9
Winter,10/14/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1334,1.8%,23,74,1742,1,1073,50,28,15
Winter,10/15/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2302,1.7%,38,73,2797,2,3220,69,32,14
Winter,10/16/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2096,1.5%,30,77,2344,0,0,40,16,9
Winter,10/17/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1856,1.9%,34,55,1902,3,4128,68,35,5
Winter,10/18/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2289,1.5%,34,16,543,2,3055,77,21,3
Winter,10/19/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1615,1.9%,30,79,2364,3,1238,64,24,12
Winter,10/20/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2010,1.8%,35,103,3639,5,330,35,31,14
Winter,12/3/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1407,1.7%,23,108,2503,2,1321,51,26,9
Winter,12/4/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1933,2.0%,38,101,3880,3,5375,91,33,9
Winter,12/5/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1889,1.5%,29,11,314,3,2807,62,30,12
Winter,12/6/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1959,1.4%,27,64,1725,4,4103,98,32,3
Winter,12/7/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2033,1.8%,36,67,2447,3,991,87,9,5
Winter,12/8/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2030,1.4%,29,62,1809,3,4045,51,27,5
Winter,12/9/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1634,1.9%,31,36,1088,5,4508,69,15,11
Winter,12/10/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2033,1.4%,28,70,1984,2,1651,65,15,14
Winter,12/11/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2135,1.5%,31,35,1079,4,1981,63,25,2
Winter,12/12/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1556,1.4%,22,82,1775,5,14853,47,11,0
Winter,12/13/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1988,1.4%,27,19,508,2,7513,86,8,18
Winter,12/14/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2169,1.9%,41,66,2716,1,10923,69,12,8
Winter,12/15/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1719,1.7%,30,36,1059,2,2724,51,8,11
Winter,12/16/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1318,2.1%,28,85,2365,4,4161,28,13,6
Winter,12/17/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1532,1.8%,28,83,2316,1,3633,46,39,8
Winter,12/18/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1763,1.4%,25,63,1562,3,9305,44,18,5
Winter,12/19/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1908,1.3%,26,91,2326,3,4293,72,29,17
Winter,12/20/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1397,1.2%,17,81,1405,3,1899,64,22,6
Winter,12/21/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1549,1.2%,18,25,448,5,3302,86,13,3
Winter,12/22/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1895,1.6%,31,102,3166,4,18898,79,17,17
Winter,12/23/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1814,2.0%,36,112,4034,6,4566,79,30,12
Winter,12/24/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1437,1.9%,28,75,2074,3,4161,43,29,9
Winter,11/12/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1380,1.8%,25,70,1754,5,5721,64,32,6
Winter,11/13/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1675,1.9%,32,118,3805,6,18436,45,32,15
Winter,11/14/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1939,1.8%,35,18,614,2,4681,88,40,12
Winter,11/15/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2062,1.6%,32,92,2940,3,3550,74,23,6
Winter,11/16/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1861,1.7%,32,133,4193,3,9420,32,28,2
Winter,11/17/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1458,1.7%,25,24,585,2,2724,60,38,9
Winter,11/18/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1983,1.4%,28,23,627,5,5036,41,35,0
Winter,11/19/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1952,1.8%,36,109,3865,5,5036,52,17,2
Winter,11/20/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2166,1.6%,34,24,797,5,6704,67,8,3
Winter,11/21/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1599,1.4%,23,67,1527,6,826,59,8,11
Winter,11/22/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1902,1.3%,24,24,564,3,4912,70,22,14
Winter,11/23/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1321,1.6%,21,67,1395,3,13870,78,12,3
Winter,11/24/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1318,1.3%,16,122,2004,3,2064,61,31,11
Winter,11/25/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1853,2.0%,37,12,435,3,5953,70,14,14
Winter,11/26/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2213,1.3%,28,112,3116,5,11616,90,38,12
Winter,11/27/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1894,1.8%,34,112,3810,3,1569,62,25,9
Winter,11/28/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2057,1.8%,36,85,3062,4,5432,56,21,12
Winter,11/29/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,1988,1.9%,37,63,2366,2,13870,55,13,14
Winter,11/30/2023,Delhi,28.7041,77.1025,Facebook,Desktop,Collection,2054,1.3%,27,59,1621,2,19014,79,8,15
Spring ,3/1/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1757.4,1.7%,30,122,3592,6,3963,18,14,9
Spring ,3/2/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1900,2.0%,37,37,1363,3,2312,25,7,11
Spring ,3/3/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1586.6,2.0%,32,102,3281,3,9593,30,23,5
Spring ,3/4/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1753.6,2.1%,36,115,4164,3,11616,36,1,11
Spring ,3/5/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1285.2,1.9%,25,86,2112,2,3385,47,9,9
Spring ,3/6/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1746,1.9%,33,53,1772,2,3880,49,16,9
Spring ,3/7/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1912.2,1.3%,24,90,2186,1,1486,33,21,2
Spring ,3/8/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1618.8,2.0%,33,101,3299,1,83,28,9,12
Spring ,3/9/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1227.6,2.2%,27,23,612,1,3550,49,12,9
Spring ,3/10/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1991.6,1.6%,31,92,2894,0,0,51,14,3
Spring ,3/11/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1831.2,1.7%,30,22,657,4,1981,14,3,14
Spring ,3/12/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1849.8,1.7%,31,82,2521,4,9825,25,15,11
Spring ,3/13/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1458,1.2%,18,15,262,3,826,44,21,5
Spring ,3/14/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1481.2,2.1%,31,54,1684,2,6126,44,20,12
Spring ,3/15/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1690.4,2.1%,35,86,3025,2,8727,57,12,11
Spring ,3/16/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1979.6,1.5%,30,89,2714,5,1651,43,2,12
Spring ,1/4/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1428.8,1.9%,27,111,3023,5,16529,48,20,6
Spring ,1/5/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1900.2,1.7%,31,13,403,3,13177,49,4,6
Spring ,1/6/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1901.2,1.5%,28,99,2802,5,4376,37,18,2
Spring ,1/7/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1582,1.6%,25,120,2953,4,6819,59,20,12
Spring ,1/8/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1428.8,1.9%,27,121,3276,3,7629,70,16,9
Spring ,1/9/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1760.4,1.2%,21,24,501,2,13119,30,7,9
Spring ,1/10/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1376.4,1.6%,22,103,2279,2,18436,21,24,14
Spring ,1/11/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1692.2,2.3%,38,29,1097,2,743,38,1,8
Spring ,1/12/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1715.6,1.5%,25,101,2509,5,11096,31,18,8
Spring ,1/13/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,2108.8,1.7%,35,103,3601,2,4045,34,14,8
Spring ,1/14/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1612.4,1.9%,31,90,2786,1,12194,35,9,14
Spring ,1/15/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1574.6,2.1%,32,10,321,3,6935,13,9,5
Spring ,1/16/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1587.8,1.2%,19,22,408,4,5201,55,16,5
Spring ,1/17/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1967.8,1.3%,25,115,2912,3,4392,42,18,6
Spring ,1/18/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1547.8,1.9%,30,20,591,5,12830,60,4,9
Spring ,1/19/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1702.2,1.5%,26,126,3250,4,3550,50,0,17
Spring ,1/20/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1585.6,1.9%,30,0,0,2,23232,70,5,12
Spring ,1/21/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1752,2.0%,36,106,3782,0,0,34,1,8
Spring ,1/22/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1539.8,1.8%,28,28,780,4,21325,27,11,9
Spring ,1/23/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1668.2,2.3%,38,116,4440,1,4376,48,13,2
Spring ,1/24/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1730.8,1.6%,27,6,159,4,14853,30,3,11
Spring ,1/25/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1674,1.6%,26,75,1950,5,3715,22,10,8
Spring ,1/26/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1248.8,1.5%,19,89,1690,3,3756,19,17,8
Spring ,1/27/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1463.6,1.7%,25,68,1738,3,5036,34,3,9
Spring ,4/10/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1185.6,1.1%,13,20,265,2,4392,44,7,5
Spring ,4/11/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1973.2,2.3%,45,13,576,2,2972,30,10,15
Spring ,4/12/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1343.8,2.1%,28,14,393,2,19534,57,20,11
Spring ,4/13/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1566,2.0%,31,14,434,1,11212,66,10,11
Spring ,4/14/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1915.6,1.9%,37,121,4484,4,24157,48,1,11
Spring ,4/15/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1692.4,2.1%,36,117,4148,4,3699,23,19,14
Spring ,4/16/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1942.8,2.1%,41,115,4725,4,165,75,3,11
Spring ,4/17/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1967,2.1%,41,100,4087,2,3798,61,25,5
Spring ,4/18/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1351,2.0%,28,98,2698,1,23117,61,19,12
Spring ,4/19/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1543.8,1.5%,22,75,1683,3,3930,38,4,8
Spring ,4/20/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1845.4,2.0%,36,70,2540,3,8611,73,3,6
Spring ,4/21/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1797.8,2.3%,41,32,1297,3,16124,41,24,3
Spring ,4/22/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1266.2,1.8%,22,70,1556,3,3468,72,13,5
Spring ,4/23/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1389.6,1.5%,21,61,1261,0,0,85,3,11
Spring ,4/24/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1794.6,1.1%,19,151,2878,2,3988,57,2,8
Spring ,4/25/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1881.6,1.6%,31,93,2851,3,10460,49,15,14
Spring ,4/26/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1989,1.8%,35,73,2577,0,0,44,8,17
Spring ,4/27/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1503.2,1.4%,21,70,1467,3,34964,53,18,3
Spring ,4/28/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1663.4,1.4%,23,51,1198,4,25024,78,15,6
Spring ,4/29/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1711,2.0%,33,111,3696,2,6530,58,8,9
Spring ,4/30/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1534.6,2.0%,30,29,858,4,27914,71,7,14
Spring ,5/1/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1642.4,1.6%,27,35,927,2,22366,40,24,9
Spring ,5/2/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1789.4,1.9%,33,32,1059,0,0,38,17,14
Spring ,5/3/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1741.6,1.5%,27,88,2345,1,31208,43,19,5
Spring ,5/4/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1255.2,2.2%,27,111,3017,1,29705,37,16,12
Spring ,5/5/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1750.6,1.1%,20,90,1765,2,15430,44,15,3
Spring ,5/6/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1859.8,1.6%,30,105,3120,1,11096,71,9,8
Spring ,5/7/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1711.6,1.8%,30,150,4554,2,5201,53,18,12
Spring ,5/8/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1135.6,1.9%,21,132,2808,3,27047,32,5,15
Spring ,5/9/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1458.4,2.0%,28,135,3853,3,12021,76,6,11
Spring ,5/10/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1933.4,1.4%,27,33,890,1,15199,33,24,8
Spring ,5/11/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1581.6,1.7%,27,31,839,2,2642,69,4,6
Spring ,12/3/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1857,2.1%,38,52,1995,1,8727,68,6,17
Spring ,12/4/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1746.6,1.7%,30,134,3964,0,0,42,16,9
Spring ,12/5/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,2012.6,1.4%,27,81,2220,4,4871,62,2,18
Spring ,12/6/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1458.2,1.3%,19,101,1912,2,11963,59,8,14
Spring ,12/7/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1926.8,1.6%,30,35,1034,2,21903,59,22,11
Spring ,12/8/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1594.6,2.0%,32,107,3372,5,4912,74,12,9
Spring ,12/9/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1425.6,2.1%,30,56,1704,1,4211,69,6,14
Spring ,12/10/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1647,1.7%,29,135,3855,5,19649,38,9,9
Spring ,12/11/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1763,1.7%,30,128,3824,1,7224,66,30,8
Spring ,12/12/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1511,1.6%,24,38,886,0,0,64,12,5
Spring ,12/13/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1851.8,1.4%,26,116,2957,2,4211,63,17,8
Spring ,12/14/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1693.8,2.1%,35,104,3676,2,4541,63,20,14
Spring ,12/15/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1500.4,1.7%,25,55,1388,3,1816,60,3,3
Spring ,12/16/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1838.8,1.3%,24,151,3617,3,4623,42,6,14
Spring ,12/17/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1491.2,2.1%,31,73,2292,3,15835,54,24,9
Spring ,12/18/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,2108.6,2.1%,44,121,5317,1,3880,76,13,12
Spring ,12/19/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1311.8,1.9%,24,88,2136,2,4293,55,24,9
Spring ,12/20/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1270,1.8%,23,54,1230,2,1156,61,17,5
Spring ,12/21/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,2117.6,1.6%,34,56,1934,3,27971,42,8,6
Spring ,12/22/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1489.6,1.6%,24,122,2881,2,7340,73,20,6
Summer ,12/23/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,940,1.6%,15,107,1627,3,5721,60,29,17
Summer ,12/24/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1121.8,1.4%,15,74,1132,1,13003,67,2,18
Summer ,6/3/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1390.2,1.8%,24,115,2807,4,9478,62,9,14
Summer ,6/4/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1434,1.7%,24,24,562,4,20978,72,16,15
Summer ,6/5/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1181,1.4%,16,30,477,6,12483,39,34,12
Summer ,6/6/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,960.8,1.8%,17,73,1252,2,8264,44,22,6
Summer ,6/7/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1441.3,1.8%,26,137,3547,6,14217,84,10,6
Summer ,6/8/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1661.3,1.2%,20,19,378,6,4219,46,17,9
Summer ,6/9/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1299.1,1.6%,21,27,555,6,10287,50,15,5
Summer ,6/10/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1496.4,1.5%,22,97,2132,2,15142,55,2,12
Summer ,6/11/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1550.2,1.8%,27,65,1781,1,11616,80,10,12
Summer ,6/12/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1126.2,1.3%,15,69,1045,5,3468,41,2,8
Summer ,6/13/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,971.6,2.0%,19,69,1318,5,22886,36,13,17
Summer ,6/14/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1484.6,1.5%,22,70,1512,2,3814,51,14,8
Summer ,6/15/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1369.4,1.9%,27,58,1550,2,8784,83,6,17
Summer ,6/16/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1187,1.3%,16,44,687,5,3814,55,12,18
Summer ,6/17/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1234.7,1.9%,23,45,1045,4,9247,39,14,11
Summer ,6/18/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1631,1.3%,21,58,1247,2,8206,28,20,11
Summer ,6/19/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1602.4,1.7%,27,136,3674,2,4970,62,25,14
Summer ,6/20/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,993.3,1.6%,16,50,792,5,19476,62,25,17
Summer ,6/21/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1733.1,1.8%,30,48,1470,6,7918,75,28,8
Summer ,6/22/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1094.9,1.7%,19,39,714,3,11616,34,8,12
Summer ,6/23/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1570.1,1.4%,21,124,2620,1,13350,40,8,6
Summer ,6/24/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1358.1,1.3%,18,87,1572,5,413,58,28,12
Summer ,6/25/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1750.5,2.1%,36,107,3889,2,6762,66,16,11
Summer ,6/26/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1146.6,1.8%,21,73,1544,5,10865,77,23,20
Summer ,6/27/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1512.7,1.4%,22,57,1250,5,28838,31,7,9
Summer ,6/28/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1003.8,1.2%,12,48,559,6,5432,53,26,18
Summer ,6/29/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1196.7,1.6%,19,57,1078,2,19765,46,31,18
Summer ,6/30/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1659.3,1.7%,28,34,943,3,16182,54,30,18
Summer ,7/1/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1367.9,1.3%,17,93,1602,4,578,83,19,20
Summer ,7/2/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1258.4,2.0%,25,34,838,2,26815,37,14,15
Summer ,7/3/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1316.2,1.5%,19,44,848,3,9998,56,10,14
Summer ,7/4/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,986.8,2.1%,20,80,1636,2,12252,63,15,15
Summer ,7/5/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1040.9,1.6%,17,83,1418,4,11269,34,16,20
Summer ,7/6/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1359.5,1.2%,17,58,968,4,11790,86,2,20
Summer ,7/7/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1614.7,2.1%,34,110,3705,2,14853,84,17,5
Summer ,7/8/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1408,1.6%,22,40,880,5,7397,54,22,20
Summer ,7/9/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1205.9,1.4%,17,86,1432,3,4623,54,26,15
Summer ,7/10/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1003,1.7%,17,52,889,6,9420,72,31,17
Summer ,7/11/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1257.1,1.8%,22,48,1084,4,18436,86,24,15
Summer ,7/12/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1384.4,1.3%,17,117,2036,6,4458,47,18,23
Summer ,7/13/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1316.5,1.9%,25,74,1836,2,11443,39,28,11
Summer ,7/14/2023,Mumbai,19.076,72.8777,Facebook,Desktop,Collection,1440.4,1.7%,25,64,1593,3,15546,46,27,23
